file,interval_index,event_sequence_index,slot_assignment,event_type,absolute_tick,absolute_time_sec,tau,previous_cc64,new_cc64,source_cc_event_index,ioi_duration_bin
6-14.mid,2100,0,1,UP,195372,254.390625,0.4125000000000375,67,63,4558,100-250ms
6-14.mid,2100,1,2,DOWN,195417,254.44921875,0.9750000000000887,62,65,4561,100-250ms
6-14.mid,2104,0,1,UP,195538,254.60677083333334,0.29508196721318514,65,58,4569,<100ms
6-14.mid,2106,0,1,DOWN,195585,254.66796875,0.19999999999956344,62,66,4572,<100ms
6-14.mid,2108,0,1,UP,195706,254.82552083333334,0.3333333333333333,69,62,4580,<100ms
6-14.mid,2108,1,2,DOWN,195737,254.86588541666666,0.9074074074071379,62,67,4581,<100ms
6-14.mid,2112,0,1,UP,195881,255.05338541666666,0.3773584905659523,68,60,4590,<100ms
6-14.mid,2114,0,1,DOWN,195927,255.11328125,0.44444444444404024,62,67,4593,<100ms
6-14.mid,2116,0,1,UP,196048,255.27083333333334,0.4285714285714843,73,58,4601,<100ms
6-14.mid,2119,0,1,DOWN,196138,255.38802083333334,0.16216216216216217,58,64,4606,100-250ms
6-14.mid,2124,0,1,UP,196382,255.70572916666666,0.2673267326732288,72,60,4618,100-250ms
6-14.mid,2126,0,1,DOWN,196617,256.01171875,0.5803571428572664,63,65,4626,100-250ms
6-14.mid,2135,0,1,UP,197058,256.5859375,0.074418604651278,70,62,4643,250-500ms
6-14.mid,2136,0,1,DOWN,197323,256.93098958333337,0.23157894736842105,63,64,4653,250-500ms
6-14.mid,2139,0,1,UP,197581,257.26692708333337,0.03820224719113954,65,59,4667,500-1000ms
6-14.mid,2139,1,2,DOWN,197901,257.68359375,0.7573033707865328,63,64,4683,500-1000ms
6-14.mid,2139,2,OVERFLOW,UP,197991,257.80078125,0.9595505617977554,64,62,4688,500-1000ms
6-14.mid,2141,0,1,DOWN,198243,258.12890625,0.46356275303644157,63,64,4704,500-1000ms
6-14.mid,2141,1,2,UP,198501,258.46484375,0.9858299595141128,65,63,4715,500-1000ms
6-14.mid,2145,0,1,DOWN,198714,258.7421875,0.2951388888888384,63,64,4728,500-1000ms
6-14.mid,2149,0,1,UP,199148,259.30729166666663,0.018181818181558413,64,62,4744,100-250ms
6-14.mid,2151,0,1,DOWN,199376,259.60416666666663,0.4642857142857143,63,64,4757,100-250ms
6-14.mid,2159,0,1,UP,200099,260.54557291666663,0.7276785714284061,64,63,4767,250-500ms
6-14.mid,2163,0,1,DOWN,200487,261.05078125,0.7178899082568996,63,64,4785,500-1000ms
6-14.mid,2165,0,1,UP,201065,261.80338541666663,0.31707317073123986,64,48,4806,100-250ms
6-14.mid,2193,0,1,DOWN,202714,263.95052083333337,0.25,63,65,4815,<100ms
6-14.mid,2199,0,1,UP,202897,264.18880208333337,0.08955223880604794,68,61,4827,<100ms
6-14.mid,2200,0,1,DOWN,202989,264.30859375,0.38750000000008183,62,66,4833,100-250ms
6-14.mid,2203,0,1,UP,203064,264.40625,0.18666666666627862,69,62,4838,<100ms
6-14.mid,2292,0,1,DOWN,207341,269.9752604166667,0.782608695652174,62,64,4909,<100ms
6-14.mid,2297,0,1,UP,207614,270.3307291666667,0.8791208791211796,64,62,4923,100-250ms
6-14.mid,2322,0,1,DOWN,208699,271.7434895833333,0.6769230769229323,63,65,4955,<100ms
6-14.mid,2325,0,1,UP,208828,271.9114583333333,0.30434782608613126,67,63,4962,<100ms
6-14.mid,2422,0,1,DOWN,213602,278.1276041666667,0.2857142857146097,63,67,5047,100-250ms
6-14.mid,2423,0,1,UP,213724,278.2864583333333,0.8072289156623338,67,61,5055,100-250ms
6-14.mid,2426,0,1,DOWN,213800,278.3854166666667,0.6206896551724138,59,64,5060,100-250ms
6-14.mid,2427,0,1,UP,213890,278.5026041666667,0.8906250000002025,65,57,5066,<100ms
6-14.mid,2448,0,1,DOWN,214826,279.7213541666667,0.6750000000002455,61,64,5075,100-250ms
6-14.mid,2453,0,1,UP,215031,279.98828125,0.01587301587278489,66,61,5084,<100ms
6-14.mid,2456,0,1,DOWN,215152,280.1458333333333,0.4888888888885655,59,64,5091,100-250ms
6-14.mid,2457,0,1,UP,215229,280.24609375,0.5254237288135719,66,62,5095,<100ms
6-14.mid,2477,0,1,DOWN,216133,281.4231770833333,0.2987012987010336,63,66,5109,100-250ms
6-14.mid,2482,0,1,UP,216422,281.7994791666667,0.6329113924053641,66,42,5128,100-250ms
6-14.mid,2485,0,1,DOWN,216506,281.9088541666667,0.4711538461540601,61,66,5133,100-250ms
6-14.mid,2486,0,1,UP,216611,282.0455729166667,0.7692307692308209,65,52,5140,<100ms
6-14.mid,2507,0,1,DOWN,217570,283.2942708333333,0.09433962264138511,62,67,5172,100-250ms
6-14.mid,2512,0,1,UP,217950,283.7890625,0.8932038834950345,72,61,5191,100-250ms
6-14.mid,2515,0,1,DOWN,218064,283.9375,0.663793103448318,63,67,5197,100-250ms
6-14.mid,2518,0,1,UP,218277,284.21484375,0.8000000000017462,70,43,5211,<100ms
6-14.mid,2520,0,1,DOWN,218457,284.44921875,0.24074074074087548,60,66,5218,100-250ms
6-14.mid,2532,0,1,UP,219101,285.2877604166667,0.05660377358491343,76,60,5246,100-250ms
6-14.mid,2533,0,1,DOWN,219238,285.4661458333333,0.3162393162391919,63,66,5252,100-250ms
6-14.mid,2545,0,1,UP,219901,286.3294270833333,0.07142857142841233,67,42,5278,100-250ms
6-14.mid,2549,0,1,DOWN,220114,286.6067708333333,0.2129629629626935,61,69,5282,100-250ms
6-14.mid,2577,0,1,UP,221631,288.58203125,0.03350970017634118,73,57,5311,500-1000ms
6-14.mid,2578,0,1,DOWN,222231,289.36328125,0.04589585172108278,62,64,5324,>=1000ms
6-14.mid,2586,0,1,UP,223873,291.5013020833333,0.8181818181807358,71,62,5365,<100ms
6-14.mid,2592,0,1,DOWN,224839,292.7591145833333,0.798449612402988,63,64,5408,100-250ms
6-14.mid,2599,0,1,UP,225486,293.6015625,0.04878048780485393,64,61,5432,500-1000ms
6-14.mid,2600,0,1,DOWN,226041,294.32421875,0.9000000000013096,63,64,5463,<100ms
6-14.mid,2615,0,1,UP,227140,295.7552083333333,0.027644230769221782,66,62,5500,>=1000ms
6-14.mid,2615,1,2,DOWN,227483,296.2018229166667,0.23377403846154515,63,64,5518,>=1000ms
6-14.mid,2617,0,1,UP,229262,298.5182291666667,0.8446601941748766,64,63,5556,250-500ms
6-14.mid,2632,0,1,DOWN,230860,300.5989583333333,0.1464285714284751,63,64,5589,250-500ms
6-14.mid,2636,0,1,UP,231141,300.96484375,0.1703296703296176,64,62,5606,100-250ms
6-14.mid,2641,0,1,DOWN,232228,302.3802083333333,0.9783889980353355,63,64,5665,500-1000ms
6-14.mid,2649,0,1,UP,232548,302.796875,0.028301886792456717,64,62,5682,100-250ms
6-14.mid,2654,0,1,DOWN,233809,304.4388020833333,0.7665505226480837,63,64,5735,>=1000ms
6-14.mid,2667,0,1,UP,235361,306.4596354166667,0.017090454355987623,64,60,5774,>=1000ms
6-14.mid,2667,1,2,DOWN,235634,306.8151041666667,0.13088786994581603,63,64,5789,>=1000ms
6-14.mid,2667,2,OVERFLOW,UP,236669,308.1627604166667,0.5623176323468139,64,63,5824,>=1000ms
6-14.mid,2667,3,OVERFLOW,DOWN,237299,308.9830729166667,0.8249270529387255,63,64,5857,>=1000ms
6-14.mid,2682,0,1,UP,239337,311.63671875,0.06065759637189033,64,63,5908,>=1000ms
6-14.mid,2682,1,2,DOWN,239504,311.8541666666667,0.15532879818595755,63,64,5911,>=1000ms
6-14.mid,2682,2,OVERFLOW,UP,240752,313.4791666666667,0.8628117913832365,64,62,5941,>=1000ms
6-14.mid,2687,0,1,DOWN,241079,313.9049479166667,0.46280991735554783,60,69,5952,100-250ms
6-14.mid,2689,0,1,UP,241175,314.0299479166667,0.3670886075951885,64,28,5958,100-250ms
6-14.mid,2692,0,1,DOWN,241236,314.109375,0.857142857144639,60,69,5962,<100ms
6-14.mid,2708,0,1,UP,241882,314.9505208333333,0.9610389610389463,74,59,5999,100-250ms
6-14.mid,2710,0,1,DOWN,241927,315.0091145833333,0.5405405405402376,59,64,6002,<100ms
6-14.mid,2712,0,1,UP,241974,315.0703125,0.0,68,62,6004,<100ms
6-14.mid,2714,0,1,DOWN,242065,315.1888020833333,0.46969696969674923,63,70,6010,<100ms
6-14.mid,2717,0,1,UP,242186,315.3463541666667,0.5833333333357587,67,59,6018,<100ms
6-14.mid,2814,0,1,DOWN,247500,322.265625,0.8412698412700722,62,64,6044,<100ms
6-14.mid,2816,0,1,UP,247637,322.4440104166667,0.3902439024392711,70,60,6053,100-250ms
6-14.mid,2819,0,1,DOWN,247712,322.5416666666667,0.1637931034485062,59,65,6058,100-250ms
6-14.mid,2824,0,1,UP,247996,322.9114583333333,0.4464285714281956,64,36,6075,<100ms
6-14.mid,2854,0,1,DOWN,249400,324.7395833333333,0.23214285714253696,43,68,6078,<100ms
6-14.mid,2855,0,1,UP,249507,324.87890625,0.5714285714285158,69,0,6084,100-250ms
6-14.mid,2924,0,1,DOWN,252493,328.7669270833333,0.20588235294117646,62,64,6089,100-250ms
6-14.mid,2928,0,1,UP,252668,328.9947916666667,0.0,68,60,6100,<100ms
6-14.mid,2998,0,1,DOWN,255979,333.3059895833333,0.2643678160916195,0,65,6105,100-250ms
6-14.mid,3000,0,1,UP,256055,333.4049479166667,0.11594202898571815,67,53,6110,<100ms
6-14.mid,3005,0,1,DOWN,256283,333.7018229166667,0.9090909090921718,37,70,6113,<100ms
6-14.mid,3008,0,1,UP,256375,333.8216145833333,0.0864197530862401,73,56,6119,100-250ms
6-14.mid,3013,0,1,DOWN,256610,334.1276041666667,0.6538461538463476,57,75,6122,<100ms
6-14.mid,3014,0,1,UP,256685,334.2252604166667,0.8918918918922427,72,49,6127,<100ms
6-14.mid,3020,0,1,DOWN,256914,334.5234375,0.3999999999991269,34,73,6130,<100ms
6-14.mid,3021,0,1,UP,256990,334.6223958333333,0.813953488371786,73,47,6135,100-250ms
6-14.mid,3027,0,1,DOWN,257241,334.94921875,0.9610389610389684,37,73,6138,100-250ms
6-14.mid,3030,0,1,UP,257331,335.06640625,0.09999999999869033,72,56,6144,<100ms
6-14.mid,3035,0,1,DOWN,257544,335.34375,0.6612903225807246,0,69,6146,<100ms
6-14.mid,3037,0,1,UP,257621,335.4440104166667,0.6060606060610471,72,47,6151,<100ms
6-14.mid,3043,0,1,DOWN,257849,335.7408854166667,0.529411764706109,55,76,6154,<100ms
6-14.mid,3045,0,1,UP,257926,335.8411458333333,0.6056338028165723,71,54,6159,<100ms
6-14.mid,3051,0,1,DOWN,258157,336.1419270833333,0.43548387096763974,53,82,6162,<100ms
6-14.mid,3053,0,1,UP,258234,336.2421875,0.44444444444464654,66,0,6167,<100ms
6-14.mid,3062,0,1,DOWN,258567,336.67578125,0.006024096385542169,0,68,6168,500-1000ms
6-14.mid,3062,1,2,UP,258720,336.875,0.3132530120481928,75,40,6172,500-1000ms
6-14.mid,3066,0,1,DOWN,259106,337.3776041666667,0.017259414225941554,54,70,6175,>=1000ms
6-14.mid,3066,1,2,UP,259889,338.3971354166667,0.4267782426778275,66,0,6200,>=1000ms
6-14.mid,3092,0,1,DOWN,266786,347.3776041666667,0.33155080213906335,60,64,6205,500-1000ms
6-14.mid,3092,1,2,UP,267265,348.0013020833333,0.971925133689839,69,62,6219,500-1000ms
6-14.mid,3103,0,1,DOWN,268398,349.4765625,0.3626522327469428,63,66,6227,500-1000ms
6-14.mid,3103,1,2,UP,268862,350.0807291666667,0.9905277401894647,64,51,6241,500-1000ms
6-14.mid,3113,0,1,DOWN,269706,351.1796875,0.09705882352941592,62,65,6250,250-500ms
6-14.mid,3119,0,1,UP,270353,352.0221354166667,0.5714285714287085,67,59,6284,100-250ms
6-14.mid,3137,0,1,DOWN,273173,355.6940104166667,0.7916666666666666,62,64,6294,500-1000ms
6-14.mid,3138,0,1,UP,273442,356.0442708333333,0.9371428571427688,69,63,6307,100-250ms
6-14.mid,3167,0,1,DOWN,276095,359.4986979166667,0.9128787878788155,63,64,6319,500-1000ms
6-14.mid,3168,0,1,UP,276216,359.65625,0.4166666666666667,64,63,6320,100-250ms
6-14.mid,3202,0,1,DOWN,278939,363.2018229166667,0.13333333333343034,63,65,6334,100-250ms
6-14.mid,3203,0,1,UP,279243,363.59765625,0.8923076923076924,65,57,6348,250-500ms
6-14.mid,3240,0,1,DOWN,281076,365.984375,0.06666666666642414,63,65,6369,<100ms
6-14.mid,3242,0,1,UP,281273,366.2408854166667,0.957746478873248,68,63,6381,100-250ms
6-14.mid,3294,0,1,DOWN,283871,369.6236979166667,0.7631578947369329,61,64,6468,<100ms
6-14.mid,3295,0,1,UP,283916,369.6822916666667,0.34615384615384615,64,60,6471,100-250ms
6-14.mid,3298,0,1,DOWN,284038,369.8411458333333,0.6288659793813877,58,64,6478,100-250ms
6-14.mid,3299,0,1,UP,284153,369.9908854166667,0.9186046511629736,69,56,6485,100-250ms
6-14.mid,3303,0,1,DOWN,284243,370.1080729166667,0.7600000000000698,63,66,6491,100-250ms
6-14.mid,3308,0,1,UP,284503,370.4466145833333,0.9113924050629554,71,54,6505,100-250ms
6-14.mid,3313,0,1,DOWN,284593,370.5638020833333,0.7590361445781801,60,67,6510,100-250ms
6-14.mid,3315,0,1,UP,284699,370.7018229166667,0.8333333333357587,72,63,6517,<100ms
6-14.mid,3316,0,1,DOWN,284730,370.7421875,0.2702702702702703,62,65,6519,100-250ms
6-14.mid,3317,0,1,UP,284876,370.9322916666667,0.7558139534884134,68,58,6528,100-250ms
6-14.mid,3321,0,1,DOWN,284921,370.9908854166667,0.08823529411764706,59,65,6531,100-250ms
6-14.mid,3322,0,1,UP,285058,371.1692708333333,0.656716417910156,65,43,6540,<100ms
6-14.mid,3325,0,1,DOWN,285118,371.2473958333333,0.26851851851824904,63,68,6544,100-250ms
6-14.mid,3326,0,1,UP,285285,371.46484375,0.8712871287129783,69,56,6551,100-250ms
6-14.mid,3331,0,1,DOWN,285346,371.5442708333333,0.2699999999999214,62,66,6555,100-250ms
6-14.mid,3332,0,1,UP,285558,371.8203125,0.9652777777776768,78,62,6569,100-250ms
6-14.mid,3336,0,1,DOWN,285719,372.0299479166667,0.42857142857142855,63,71,6573,<100ms
6-14.mid,3338,0,1,UP,285841,372.1888020833333,0.1724137931034483,74,62,6581,100-250ms
6-14.mid,3342,0,1,DOWN,286007,372.4049479166667,0.03333333333333333,63,66,6586,100-250ms
6-14.mid,3347,0,1,UP,286299,372.78515625,0.39655172413798295,65,39,6597,<100ms
6-14.mid,3350,0,1,DOWN,286581,373.15234375,0.24999999999989087,63,67,6602,100-250ms
6-14.mid,3354,0,1,UP,286899,373.56640625,0.3960396039603661,70,61,6612,100-250ms
6-14.mid,3359,0,1,DOWN,287083,373.8059895833333,0.13793103448275862,62,66,6617,100-250ms
6-14.mid,3361,0,1,UP,287239,374.0091145833333,0.034482758620689655,71,59,6626,100-250ms
6-14.mid,3365,0,1,DOWN,287405,374.2252604166667,0.7800000000001135,61,67,6630,100-250ms
6-14.mid,3370,0,1,UP,287678,374.5807291666667,0.3333333333430346,67,49,6639,<100ms
6-14.mid,3374,0,1,DOWN,287990,374.9869791666667,0.49038461538475264,63,64,6648,100-250ms
6-14.mid,3378,0,1,UP,288275,375.3580729166667,0.23893805309740668,65,62,6652,100-250ms
6-14.mid,3382,0,1,DOWN,288457,375.5950520833333,0.12499999999957367,54,64,6656,<100ms
6-14.mid,3384,0,1,UP,288624,375.8125,0.249999999999912,64,0,6667,100-250ms
6-14.mid,3387,0,1,DOWN,288814,376.0598958333333,0.4878048780486896,62,66,6671,100-250ms
6-14.mid,3392,0,1,UP,289088,376.4166666666667,0.2888888888895356,74,62,6687,<100ms
6-14.mid,3395,0,1,DOWN,289346,376.7526041666667,0.2,63,64,6693,100-250ms
6-14.mid,3399,0,1,UP,289658,377.1588541666667,0.10000000000026193,66,61,6701,100-250ms
6-14.mid,3403,0,1,DOWN,289829,377.3815104166667,0.872093023256109,63,69,6706,100-250ms
6-14.mid,3406,0,1,UP,290041,377.6575520833333,0.3164556962024057,67,42,6716,100-250ms
6-14.mid,3410,0,1,DOWN,290163,377.81640625,0.721518987341905,59,66,6720,100-250ms
6-14.mid,3415,0,1,UP,290444,378.1822916666667,0.33333333333575865,65,0,6736,<100ms
6-14.mid,3418,0,1,DOWN,290628,378.421875,0.9907407407408755,63,65,6741,100-250ms
6-14.mid,3425,0,1,UP,291075,379.00390625,0.3374999999999386,67,0,6768,100-250ms
6-14.mid,3428,0,1,DOWN,291212,379.1822916666667,0.7878787878787878,63,70,6771,100-250ms
6-14.mid,3431,0,1,UP,291394,379.4192708333333,0.016666666666424135,75,58,6783,<100ms
6-14.mid,3434,0,1,DOWN,291486,379.5390625,0.22608695652180846,57,65,6787,100-250ms
6-14.mid,3437,0,1,UP,291783,379.92578125,0.6831683168315847,74,49,6803,100-250ms
6-14.mid,3441,0,1,DOWN,291919,380.1028645833333,0.0,59,67,6807,100-250ms
6-14.mid,3448,0,1,UP,292597,380.9856770833333,0.9538461538461487,74,58,6827,100-250ms
6-14.mid,3450,0,1,DOWN,292657,381.0638020833333,0.4594594594594595,60,67,6831,100-250ms
6-14.mid,3452,0,1,UP,292749,381.18359375,0.23529411764705882,74,60,6837,<100ms
6-14.mid,3452,1,2,DOWN,292779,381.22265625,0.8235294117647058,58,65,6839,<100ms
6-14.mid,3455,0,1,UP,292870,381.3411458333333,0.5285714285713305,67,0,6845,<100ms
6-14.mid,3456,0,1,DOWN,292930,381.4192708333333,0.3139534883720399,58,66,6848,100-250ms
6-14.mid,3456,1,2,UP,292961,381.4596354166667,0.6744186046513871,67,63,6850,100-250ms
6-14.mid,3491,0,1,DOWN,295070,384.2057291666667,0.31794871794871793,63,68,6868,500-1000ms
6-14.mid,3494,0,1,UP,295479,384.73828125,0.21428571428582566,65,38,6892,<100ms
6-14.mid,3523,0,1,DOWN,296922,386.6171875,0.37992831541213423,58,66,6895,250-500ms
6-14.mid,3546,0,1,UP,298488,388.65625,0.4090909090911797,67,58,6981,<100ms
6-14.mid,3549,0,1,DOWN,298693,388.9231770833333,0.0,63,66,6993,250-500ms
6-14.mid,3551,0,1,UP,299179,389.5559895833333,0.9611650485436214,70,63,7008,250-500ms
6-14.mid,3556,0,1,DOWN,299272,389.6770833333333,0.2450980392155436,62,65,7013,250-500ms
6-14.mid,3563,0,1,UP,299888,390.4791666666667,0.7704280155642896,67,63,7050,250-500ms
6-14.mid,3566,0,1,DOWN,299979,390.59765625,0.07667731629393328,63,65,7055,250-500ms
6-14.mid,3573,0,1,UP,300731,391.5768229166667,0.18128654970777253,64,63,7087,100-250ms
6-14.mid,3575,0,1,DOWN,301348,392.3802083333333,0.1251167133519803,63,64,7123,>=1000ms
6-14.mid,3575,1,2,UP,301827,393.00390625,0.5723622782446176,64,63,7139,>=1000ms
6-14.mid,3640,0,1,DOWN,305248,397.4583333333333,0.3923076923076045,63,64,7180,100-250ms
6-14.mid,3681,0,1,UP,306908,399.6197916666667,0.1467889908259159,73,63,7253,100-250ms
6-14.mid,3686,0,1,DOWN,307221,400.02734375,0.6666666666656965,62,64,7271,<100ms
6-14.mid,3694,0,1,UP,307735,400.6966145833333,0.7752808988762777,65,62,7287,100-250ms
6-14.mid,3698,0,1,DOWN,307797,400.77734375,0.27272727272691194,63,64,7290,<100ms
6-14.mid,3703,0,1,UP,308337,401.48046875,0.02869757174394542,64,61,7310,>=1000ms
6-14.mid,3703,1,2,DOWN,308550,401.7578125,0.2637969094922898,63,64,7322,>=1000ms
6-14.mid,3711,0,1,UP,309812,403.4010416666667,0.24418604651171055,66,55,7369,100-250ms
6-14.mid,3873,0,1,DOWN,317754,413.7421875,0.40425531914896584,61,65,7375,100-250ms
6-14.mid,3881,0,1,UP,318172,414.2864583333333,0.2615384615381309,67,52,7402,<100ms
6-14.mid,3901,0,1,DOWN,319137,415.54296875,0.36507936507959604,62,64,7408,<100ms
6-14.mid,3902,0,1,UP,319182,415.6015625,0.05000000000013097,64,61,7411,100-250ms
6-14.mid,3904,0,1,DOWN,319289,415.7408854166667,0.1666666666715173,63,65,7418,<100ms
6-14.mid,3906,0,1,UP,319433,415.9283854166667,0.7204301075271947,64,58,7425,100-250ms
6-14.mid,3909,0,1,DOWN,319540,416.0677083333333,0.8939393939389529,62,65,7431,<100ms
6-14.mid,3910,0,1,UP,319616,416.1666666666667,0.7931034482758621,66,60,7436,100-250ms
6-14.mid,4004,0,1,DOWN,323831,421.6549479166667,0.525000000000191,57,64,7476,<100ms
6-14.mid,4008,0,1,UP,323968,421.8333333333333,0.3571428571415207,64,63,7485,<100ms
6-14.mid,4094,0,1,DOWN,327550,426.4973958333333,0.3452380952377488,62,64,7611,100-250ms
6-14.mid,4094,1,2,UP,327580,426.5364583333333,0.7023809523806059,64,63,7612,100-250ms
6-14.mid,4117,0,1,DOWN,328576,427.8333333333333,0.5263157894735935,63,65,7652,<100ms
6-14.mid,4125,0,1,UP,329316,428.796875,0.9744897959182969,65,0,7687,250-500ms
6-14.mid,4128,0,1,DOWN,329461,428.9856770833333,0.9510489510487525,63,67,7690,100-250ms
6-14.mid,4140,0,1,UP,330130,429.8567708333333,0.49999999999454303,73,56,7718,<100ms
6-14.mid,4143,0,1,DOWN,330351,430.14453125,0.6666666666666666,62,67,7725,<100ms
6-14.mid,4157,0,1,UP,330914,430.8776041666667,0.1779661016949372,74,51,7742,100-250ms
6-14.mid,4160,0,1,DOWN,331119,431.14453125,0.03125,62,69,7746,100-250ms
6-14.mid,4171,0,1,UP,331717,431.9231770833333,0.006849315068392797,72,59,7773,100-250ms
6-14.mid,4171,1,2,DOWN,331853,432.1002604166667,0.9383561643835678,63,70,7780,100-250ms
6-14.mid,4185,0,1,UP,332768,433.2916666666667,0.03437500000004391,73,60,7798,500-1000ms
6-14.mid,4186,0,1,DOWN,333462,434.1953125,0.06244864420705609,63,65,7807,>=1000ms
6-14.mid,4194,0,1,UP,335135,436.3736979166667,0.0,64,50,7839,<100ms
6-14.mid,4200,0,1,DOWN,336041,437.5533854166667,0.4634146341463415,63,64,7878,100-250ms
6-14.mid,4206,0,1,UP,336718,438.4348958333333,0.10666666666666667,65,62,7902,500-1000ms
6-14.mid,4206,1,2,DOWN,337104,438.9375,0.9644444444444767,62,64,7920,500-1000ms
6-14.mid,4223,0,1,UP,338330,440.5338541666667,0.04513888888889899,64,61,7953,>=1000ms
6-14.mid,4223,1,2,DOWN,338702,441.0182291666667,0.3034722222222323,63,64,7973,>=1000ms
6-14.mid,4225,0,1,UP,340033,442.7513020833333,0.12621359223288625,64,63,8011,250-500ms
6-14.mid,4231,0,1,DOWN,340788,443.734375,0.05494505494519728,63,64,8024,100-250ms
6-14.mid,4235,0,1,UP,341267,444.3580729166667,0.6039603960398051,64,63,8039,100-250ms
6-14.mid,4241,0,1,DOWN,341989,445.2981770833333,0.8703703703703703,63,64,8074,100-250ms
6-14.mid,4249,0,1,UP,342741,446.27734375,0.3990610328637815,64,63,8106,250-500ms
6-14.mid,4254,0,1,DOWN,343987,447.8997395833333,0.885416666666645,63,64,8154,500-1000ms
6-14.mid,4264,0,1,UP,344429,448.4752604166667,0.14444444444452528,65,63,8175,100-250ms
6-14.mid,4269,0,1,DOWN,345766,450.2161458333333,0.8730158730158311,63,64,8222,500-1000ms
6-14.mid,4277,0,1,UP,346306,450.9192708333333,0.03438661710035776,64,62,8246,>=1000ms
6-14.mid,4277,1,2,DOWN,346428,451.078125,0.14776951672862254,62,64,8251,>=1000ms
6-14.mid,4281,0,1,UP,347394,452.3359375,0.009341998375310486,64,63,8277,>=1000ms
6-14.mid,4281,1,2,DOWN,347758,452.8098958333333,0.1571892770105596,63,64,8296,>=1000ms
6-14.mid,4281,2,OVERFLOW,UP,348793,454.1575520833333,0.5775792038992654,64,63,8327,>=1000ms
6-14.mid,4281,3,OVERFLOW,DOWN,349591,455.1966145833333,0.9017059301380937,63,64,8362,>=1000ms
6-14.mid,4296,0,1,UP,351356,457.4947916666667,0.01392470345538948,66,63,8392,>=1000ms
6-14.mid,4296,1,2,DOWN,351894,458.1953125,0.29138731304795756,63,64,8421,>=1000ms
6-14.mid,4296,2,OVERFLOW,UP,352708,459.2552083333333,0.7111913357400625,64,63,8446,>=1000ms
6-14.mid,4296,3,OVERFLOW,DOWN,353249,459.9596354166667,0.9902011346054742,63,64,8472,>=1000ms
6-14.mid,4308,0,1,UP,353918,460.8307291666667,0.03703703703707553,66,58,8499,500-1000ms
6-14.mid,4308,1,2,DOWN,354123,461.09765625,0.30820105820107746,63,66,8510,500-1000ms
6-14.mid,4314,0,1,UP,354701,461.8502604166667,0.021413276231279296,64,61,8532,>=1000ms
6-14.mid,4314,1,2,DOWN,354815,461.9986979166667,0.1434689507494825,63,65,8535,>=1000ms
6-14.mid,4326,0,1,UP,357073,464.9388020833333,0.24999999999727152,66,59,8619,<100ms
6-14.mid,4328,0,1,DOWN,357179,465.0768229166667,0.1747211895911227,63,67,8624,500-1000ms
6-14.mid,4330,0,1,UP,357730,465.7942708333333,0.6052631578946612,65,62,8651,100-250ms
6-14.mid,4334,0,1,DOWN,358271,466.4986979166667,0.13893129770996193,61,64,8666,500-1000ms
6-14.mid,4346,0,1,UP,360181,468.9856770833333,0.7999999999947613,64,62,8736,<100ms
6-14.mid,4348,0,1,DOWN,360273,469.10546875,0.21551724137931033,62,64,8741,250-500ms
6-14.mid,4355,0,1,UP,361071,470.14453125,0.6571428571428571,65,62,8774,100-250ms
6-14.mid,4358,0,1,DOWN,361224,470.34375,0.24074074074070223,62,64,8782,250-500ms
6-14.mid,4359,0,1,UP,361589,470.8190104166667,0.5820895522389324,65,62,8794,100-250ms
6-14.mid,4361,0,1,DOWN,361763,471.0455729166667,0.6453900709221922,63,65,8802,100-250ms
6-14.mid,4367,0,1,UP,362401,471.8763020833333,0.039525691699549496,66,63,8825,250-500ms
6-14.mid,4367,1,2,DOWN,362620,472.1614583333333,0.9051383399209432,63,64,8837,250-500ms
6-14.mid,4379,0,1,UP,364247,474.2799479166667,0.32450331125840837,64,63,8909,100-250ms
6-14.mid,4381,0,1,DOWN,364612,474.7552083333333,0.7108433734939505,63,64,8926,100-250ms
6-14.mid,4387,0,1,UP,365137,475.4388020833333,0.23076923076921232,64,63,8951,100-250ms
6-14.mid,4392,0,1,DOWN,366396,477.078125,0.9950738916256158,63,64,8986,500-1000ms
6-14.mid,4402,0,1,UP,366729,477.51171875,0.03649635036506584,64,63,9003,100-250ms
6-14.mid,4414,0,1,DOWN,368464,479.7708333333333,0.8571428571392934,63,64,9032,<100ms
6-14.mid,4417,0,1,UP,368761,480.1575520833333,0.9438202247189468,64,62,9044,100-250ms
6-14.mid,4431,0,1,DOWN,369527,481.1549479166667,0.6781609195403971,63,64,9077,100-250ms
6-14.mid,4433,0,1,UP,369680,481.3541666666667,0.5,64,62,9086,<100ms
6-14.mid,4447,0,1,DOWN,370462,482.3723958333333,0.5862068965517241,63,64,9123,100-250ms
6-14.mid,4453,0,1,UP,370690,482.6692708333333,0.6969696969694765,64,63,9128,<100ms
6-14.mid,4467,0,1,DOWN,371322,483.4921875,0.1058823529411946,63,64,9155,100-250ms
6-14.mid,4469,0,1,UP,371535,483.76953125,0.41011235955051356,65,63,9165,100-250ms
6-14.mid,4476,0,1,DOWN,371908,484.2552083333333,0.36363636363609303,62,64,9181,100-250ms
6-14.mid,4486,0,1,UP,372302,484.7682291666667,0.12025316455713515,71,63,9200,100-250ms
6-14.mid,4491,0,1,DOWN,372584,485.1354166666667,0.68,63,68,9208,<100ms
6-14.mid,4503,0,1,UP,372966,485.6328125,0.21774193548389653,69,61,9229,100-250ms
