scope,file,method,boundaries,class,ioi_count,ioi_proportion_among_on_iois,on_duration_sec,on_duration_proportion,representative_time_weighted_median_cc64
per_file,21-13.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,271,0.060450591122016506,24.14928140624985,0.06629151697338473,71.0
per_file,21-13.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,134,0.029890698193174213,11.237969531250275,0.030849035853069157,94.0
per_file,21-13.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4078,0.9096587106848093,328.9019146874999,0.902859447173546,127.0
per_file,21-14.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,271,0.060450591122016506,24.14928140624985,0.06629151697338473,71.0
per_file,21-14.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,134,0.029890698193174213,11.237969531250275,0.030849035853069157,94.0
per_file,21-14.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4078,0.9096587106848093,328.9019146874999,0.902859447173546,127.0
per_file,22-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,255,0.17720639332870047,15.90104166666665,0.11910311802053966,70.0
per_file,22-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,86,0.059763724808895066,5.247395833333255,0.03930441906508092,94.0
per_file,22-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1098,0.7630298818624045,112.35807291666669,0.8415924629143794,127.0
per_file,22-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,255,0.17720639332870047,15.90104166666665,0.11910311802053966,70.0
per_file,22-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,86,0.059763724808895066,5.247395833333255,0.03930441906508092,94.0
per_file,22-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1098,0.7630298818624045,112.35807291666669,0.8415924629143794,127.0
per_file,22-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,463,0.30084470435347627,29.37890625000009,0.23902749086286423,74.0
per_file,22-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,274,0.17803768680961662,22.165364583333282,0.1803379416282638,94.0
per_file,22-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,802,0.521117608836907,71.36588541666663,0.580634567508872,127.0
per_file,22-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,463,0.30084470435347627,29.37890625000009,0.23902749086286423,74.0
per_file,22-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,274,0.17803768680961662,22.165364583333282,0.1803379416282638,94.0
per_file,22-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,802,0.521117608836907,71.36588541666663,0.580634567508872,127.0
aggregate,ALL,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,119605,0.3521108101742817,9802.45197095834,0.33373292064771143,82.0
aggregate,ALL,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,220075,0.6478891898257183,19569.693731460426,0.6662670793522886,127.0
aggregate,ALL,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,0-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,0,,0.0,,
per_file,0-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,0,,0.0,,
per_file,0-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,,0.0,,
per_file,0-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,0,0.0,0.20000000000000007,0.43438914027149345,72.0
per_file,0-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1,1.0,0.2604166666666665,0.5656108597285066,127.0
per_file,0-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,0-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,18,0.6,1.0950520833333273,0.4466277217206557,78.0
per_file,0-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,12,0.4,1.3567708333333413,0.5533722782793442,127.0
per_file,0-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,0-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,12,0.631578947368421,0.839843750000006,0.4646974063400605,80.0
per_file,0-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,7,0.3684210526315789,0.9674479166666624,0.5353025936599395,127.0
per_file,0-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,0-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,5,1.0,0.29999999999999716,1.0,89.0
per_file,0-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,0,0.0,0.0,0.0,
per_file,0-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,1-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,18,0.9,1.8718750000000242,0.8643578643578648,66.0
per_file,1-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,2,0.1,0.29375000000000284,0.13564213564213526,127.0
per_file,1-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,1-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,18,0.9,1.8718750000000242,0.8643578643578648,66.0
per_file,1-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,2,0.1,0.29375000000000284,0.13564213564213526,127.0
per_file,1-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,2-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,490,0.5179704016913319,59.5258485937502,0.3400520304858986,76.0
per_file,2-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,456,0.4820295983086681,115.52338874999987,0.6599479695141014,127.0
per_file,2-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,2-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,516,0.546031746031746,69.55593750000043,0.38412976734313,79.0
per_file,2-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,429,0.45396825396825397,111.51812499999971,0.61587023265687,127.0
per_file,2-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,2-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,440,0.9821428571428571,73.30387968749993,0.9637094650350261,70.0
per_file,2-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,8,0.017857142857142856,2.7604139062500224,0.03629053496497389,127.0
per_file,2-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,3-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,139,0.43167701863354035,24.482929241666753,0.3996233258928585,76.0
per_file,3-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,183,0.5683229813664596,36.78208622499992,0.6003766741071415,127.0
per_file,3-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,3-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,440,1.0,90.37630208333331,1.0,80.0
per_file,3-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,0,0.0,0.0,0.0,
per_file,3-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,3-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,61,0.12655601659751037,33.50937499999965,0.26177281937357855,82.0
per_file,3-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,421,0.8734439834024896,94.50000000000024,0.7382271806264215,127.0
per_file,3-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,3-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,248,0.511340206185567,61.25753682708313,0.5593962809030407,96.0
per_file,3-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,237,0.488659793814433,48.248977460416754,0.4406037190969593,127.0
per_file,3-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,3-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,156,0.3,43.951964831250415,0.34468053018751227,103.0
per_file,3-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,364,0.7,83.56311357291641,0.6553194698124878,127.0
per_file,3-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,4-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,53,0.7066666666666667,5.369919843749967,0.6853587864325876,81.0
per_file,4-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,22,0.29333333333333333,2.465275312500001,0.31464121356741237,127.0
per_file,4-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,5-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,436,0.9121338912133892,29.722192500000066,0.8605676281803422,75.0
per_file,5-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,42,0.08786610878661087,4.815700312499999,0.1394323718196579,127.0
per_file,5-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,5-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,350,0.5,23.96253614791701,0.3984615111300638,86.0
per_file,5-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,350,0.5,36.17510695833343,0.6015384888699363,127.0
per_file,5-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,5-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,867,0.654833836858006,70.06670343750017,0.6629433542664368,77.0
per_file,5-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,457,0.34516616314199394,35.62362890624993,0.33705664573356314,127.0
per_file,5-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,614,0.3424428332403793,66.75651041666642,0.2880523639632553,75.0
per_file,6-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1179,0.6575571667596207,164.99479166666612,0.7119476360367448,127.0
per_file,6-0.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,406,0.15669625627170977,32.110010624999695,0.11757641195363336,93.0
per_file,6-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,2185,0.8433037437282902,240.9890752500003,0.8824235880463666,127.0
per_file,6-1.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,406,0.15669625627170977,32.110010624999695,0.11757641195363336,93.0
per_file,6-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,2185,0.8433037437282902,240.9890752500003,0.8824235880463666,127.0
per_file,6-2.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,406,0.15669625627170977,32.110010624999695,0.11757641195363336,93.0
per_file,6-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,2185,0.8433037437282902,240.9890752500003,0.8824235880463666,127.0
per_file,6-3.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,406,0.15669625627170977,32.110010624999695,0.11757641195363336,93.0
per_file,6-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,2185,0.8433037437282902,240.9890752500003,0.8824235880463666,127.0
per_file,6-4.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,568,0.2556255625562556,42.89392078125044,0.19015339439113077,83.0
per_file,6-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1654,0.7443744374437443,182.68144124999986,0.8098466056088692,127.0
per_file,6-5.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-6.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,568,0.2556255625562556,42.89392078125044,0.19015339439113077,83.0
per_file,6-6.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1654,0.7443744374437443,182.68144124999986,0.8098466056088692,127.0
per_file,6-6.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-7.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,568,0.2556255625562556,42.89392078125044,0.19015339439113077,83.0
per_file,6-7.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1654,0.7443744374437443,182.68144124999986,0.8098466056088692,127.0
per_file,6-7.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-8.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,568,0.2556255625562556,42.89392078125044,0.19015339439113077,83.0
per_file,6-8.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1654,0.7443744374437443,182.68144124999986,0.8098466056088692,127.0
per_file,6-8.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-9.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,568,0.2556255625562556,42.89392078125044,0.19015339439113077,83.0
per_file,6-9.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1654,0.7443744374437443,182.68144124999986,0.8098466056088692,127.0
per_file,6-9.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-10.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1873,0.9123234291281052,225.0312499999999,0.8846799623244194,81.0
per_file,6-10.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,180,0.08767657087189479,29.333333333333357,0.11532003767558062,127.0
per_file,6-10.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-11.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1873,0.9123234291281052,225.0312499999999,0.8846799623244194,81.0
per_file,6-11.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,180,0.08767657087189479,29.333333333333357,0.11532003767558062,127.0
per_file,6-11.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-12.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1873,0.9123234291281052,225.0312499999999,0.8846799623244194,81.0
per_file,6-12.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,180,0.08767657087189479,29.333333333333357,0.11532003767558062,127.0
per_file,6-12.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-13.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1873,0.9123234291281052,225.0312499999999,0.8846799623244194,81.0
per_file,6-13.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,180,0.08767657087189479,29.333333333333357,0.11532003767558062,127.0
per_file,6-13.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-14.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1873,0.9123234291281052,225.0312499999999,0.8846799623244194,81.0
per_file,6-14.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,180,0.08767657087189479,29.333333333333357,0.11532003767558062,127.0
per_file,6-14.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-15.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1873,0.9123234291281052,225.0312499999999,0.8846799623244194,81.0
per_file,6-15.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,180,0.08767657087189479,29.333333333333357,0.11532003767558062,127.0
per_file,6-15.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-16.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1218,0.3966134809508303,135.75440484375036,0.4515703433876783,82.0
per_file,6-16.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1853,0.6033865190491696,164.8729654687497,0.5484296566123218,127.0
per_file,6-16.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-17.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1218,0.3966134809508303,135.75440484375036,0.4515703433876783,82.0
per_file,6-17.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1853,0.6033865190491696,164.8729654687497,0.5484296566123218,127.0
per_file,6-17.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-18.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1218,0.3966134809508303,135.75440484375036,0.4515703433876783,82.0
per_file,6-18.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,1853,0.6033865190491696,164.8729654687497,0.5484296566123218,127.0
per_file,6-18.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-19.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,691,0.2557364914877868,56.76822916666668,0.20859089430271932,80.0
per_file,6-19.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,2011,0.7442635085122131,215.38281250000023,0.7914091056972806,127.0
per_file,6-19.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-20.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,691,0.2557364914877868,56.76822916666668,0.20859089430271932,80.0
per_file,6-20.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,2011,0.7442635085122131,215.38281250000023,0.7914091056972806,127.0
per_file,6-20.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-21.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,691,0.2557364914877868,56.76822916666668,0.20859089430271932,80.0
per_file,6-21.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,2011,0.7442635085122131,215.38281250000023,0.7914091056972806,127.0
per_file,6-21.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-22.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,691,0.2557364914877868,56.76822916666668,0.20859089430271932,80.0
per_file,6-22.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,2011,0.7442635085122131,215.38281250000023,0.7914091056972806,127.0
per_file,6-22.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-23.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1315,0.3713640214628636,93.54370987499958,0.30266482766249353,83.0
per_file,6-23.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,2226,0.6286359785371364,215.52328874999984,0.6973351723375064,127.0
per_file,6-23.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-24.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1315,0.3713640214628636,93.54370987499958,0.30266482766249353,83.0
per_file,6-24.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,2226,0.6286359785371364,215.52328874999984,0.6973351723375064,127.0
per_file,6-24.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-25.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1315,0.3713640214628636,93.54370987499958,0.30266482766249353,83.0
per_file,6-25.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,2226,0.6286359785371364,215.52328874999984,0.6973351723375064,127.0
per_file,6-25.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-26.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,1315,0.3713640214628636,93.54370987499958,0.30266482766249353,83.0
per_file,6-26.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,MEDIUM,2226,0.6286359785371364,215.52328874999984,0.6973351723375064,127.0
per_file,6-26.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,DEEP,0,0.0,0.0,0.0,
per_file,6-27.mid,time_weighted_tertile,64<=LIGHT<=122;122<MEDIUM<=127;127<DEEP<=127,LIGHT,708,0.31763122476446837,53.18904937500033,0.2512985144691626,94.0
